,wavenumber,absorbance,absorbance_byweight
0,4000.122,0.00522106414514667,0.0004933395393078563
1,3999.64,0.005372687629001782,0.0005076664768044712
2,3999.158,0.0055114091531132114,0.0005207743051886201
3,3998.676,0.005618341864323972,0.0005308784014071458
4,3998.194,0.005680291272224136,0.0005367320150583535
5,3997.712,0.005694475651003117,0.0005380723002373233
6,3997.23,0.005666261356845448,0.0005354063251612308
7,3996.747,0.005607268643284757,0.0005298320902310577
8,3996.265,0.005534507627491525,0.0005229568852894803
9,3995.783,0.0054663131061919445,0.0005165131694518712
10,3995.301,0.005415315828252387,0.0005116944250531755
11,3994.819,0.005389324016781161,0.0005092384528719275
12,3994.337,0.005387328278291692,0.0005090498750878586
13,3993.855,0.005398926980279106,0.0005101458390783334
14,3993.373,0.0054096118561272055,0.0005111554554289319
15,3992.891,0.00540445154144531,0.0005106678561202322
16,3992.408,0.005373095307134257,0.0005077049984039899
17,3991.926,0.005313364886905925,0.0005020610574029006
18,3991.444,0.005235676914509324,0.0004947203032105724
19,3990.962,0.005155213119256374,0.00048711726088481355
20,3990.48,0.005092310874509787,0.00048117361346313646
21,3989.998,0.005064511092458757,0.0004785468057303369
22,3989.516,0.005079934460861413,0.0004800041633208225
23,3989.034,0.005135466759432994,0.00048525142285113813
24,3988.551,0.005219438687206757,0.0004931859494171849
25,3988.069,0.005311267755462978,0.0005018628989755822
26,3987.587,0.0053894552865307865,0.0005092508565804446
27,3987.105,0.005440472767263449,0.0005140715099456586
28,3986.623,0.005456438389847218,0.0005155801052571261
29,3986.141,0.005440645282765111,0.0005140878109746725
30,3985.659,0.0054049167517579155,0.0005107118139485449
31,3985.177,0.005364704081693872,0.0005069121096024156
32,3984.695,0.005332070223702745,0.0005038285289338758
33,3984.212,0.005315447311107224,0.0005022578261396087
34,3983.73,0.005313078974231278,0.000502034041449204
35,3983.248,0.005315853816242888,0.0005022962369023919
36,3982.766,0.005312535046986477,0.0005019826456400535
37,3982.284,0.0052913862302511605,0.0004999842891335917
38,3981.802,0.005246504790413442,0.0004957434316690085
39,3981.32,0.005181639212095801,0.0004896142684113784
40,3980.838,0.005107645249694759,0.0004826225620642296
41,3980.356,0.005038988321579452,0.0004761351533013659
42,3979.873,0.004990940212964867,0.000471595076583372
43,3979.391,0.004972215916498213,0.00046982581354887935
44,3978.909,0.004982240049636877,0.00047077299617048844
45,3978.427,0.005013189067078261,0.0004736973758720395
46,3977.945,0.0050505237966040895,0.0004772251429617385
47,3977.463,0.005077508702990174,0.0004797749529075044
48,3976.981,0.005081987188341852,0.000480198126007618
49,3976.499,0.005057202002892391,0.000477856168193776
50,3976.016,0.005002033925990412,0.0004726433240519122
51,3975.534,0.0049227662825932494,0.00046515330638723226
52,3975.052,0.004827946839807251,0.0004561937956589537
53,3974.57,0.004728153488513076,0.00044676429918375334
