,wavenumber,absorbance,absorbance_byweight
0,4000.122,0.00143622622216788,0.00013325211635863742
1,3999.64,0.001494103510163991,0.00013862193275353588
2,3999.158,0.001554375196767599,0.0001442138998632246
3,3998.676,0.001607341008906471,0.00014912803278547795
4,3998.194,0.0016412361505864226,0.0001522728015506046
5,3997.712,0.0016427940155573362,0.0001524173392293986
6,3997.23,0.001600551056184507,0.00014849806547516725
7,3996.747,0.0015127739374745097,0.00014035416261680314
8,3996.265,0.0013855960339678175,0.00012855468107639408
9,3995.783,0.0012354934120529792,0.00011462825936621129
10,3995.301,0.0010858313066872682,0.00010074270848929709
11,3994.819,0.00095884405475688,8.896091547569357e-05
12,3994.337,0.0008730386994656447,8.099995151960908e-05
13,3993.855,0.0008361098631841646,7.757371858135983e-05
14,3993.373,0.0008466828933803017,7.85546773107113e-05
15,3992.891,0.0008937100219452709,8.291782310963223e-05
16,3992.408,0.0009661370759659338,8.963755714659134e-05
17,3991.926,0.0010526309147647073,9.766239814588913e-05
18,3991.444,0.0011461387436785264,0.00010633799249624164
19,3990.962,0.0012433855255260529,0.00011536048442003477
20,3990.48,0.0013425175232062436,0.00012455788541846947
21,3989.998,0.0014379544350737739,0.00013341245880586072
22,3989.516,0.0015218344059415578,0.00014119478687209106
23,3989.034,0.0015829130722568863,0.00014686162502422804
24,3988.551,0.0016093046118446086,0.0001493102145637774
25,3988.069,0.0015935363885059006,0.00014784724926021473
26,3987.587,0.0015355849062136384,0.00014247054916772652
27,3987.105,0.001441474085936978,0.0001337390096786456
28,3986.623,0.0013285681876693545,0.0001232636753188366
29,3986.141,0.0012159684127913684,0.00011281674288409099
30,3985.659,0.0011195640202453783,0.00010387240728100489
31,3985.177,0.001053120284456699,9.77078015413523e-05
32,3984.695,0.0010202318413521372,9.465643360238758e-05
33,3984.212,0.0010138179287035864,9.406135504069084e-05
34,3983.73,0.0010197686944671824,9.461346314156981e-05
35,3983.248,0.001020828518555117,9.471179291755173e-05
36,3982.766,0.0010009598950326826,9.286839520441075e-05
37,3982.284,0.0009520367399351581,8.832933732128224e-05
38,3981.802,0.0008784230375806779,8.149950683892059e-05
39,3981.32,0.0007929871964093005,7.35728261578073e-05
40,3980.838,0.0007187298500795913,6.668327881430155e-05
41,3980.356,0.0006793427280994413,6.30289677593142e-05
42,3979.873,0.0006884273377190109,6.387183181472216e-05
43,3979.391,0.0007480504146571976,6.940362134982408e-05
44,3978.909,0.0008473008409503047,7.861201007642092e-05
45,3978.427,0.0009625343297486877,8.930329674196895e-05
46,3977.945,0.001068115221313115,9.909902183794708e-05
47,3977.463,0.0011455221525756842,0.00010628078558265556
48,3976.981,0.001185698519950873,0.00011000832230195118
49,3976.499,0.001192538797160525,0.00011064295868485337
50,3976.016,0.0011777816210232217,0.0001092737976700902
51,3975.534,0.0011524846514302522,0.00010692676160871319
52,3975.052,0.001122857648215736,0.0001041779878996944
53,3974.57,0.0010875261671511316,0.00010089995651906881
54,3974.088,0.0010372330835015653,9.6233797573446e-05
55,3973.606,0.0009647237953861465,8.950643391171475e-05
56,3973.124,0.0008706067581342181,8.077431761579168e-05
57,3972.642,0.0007630466265533542,7.079495994376035e-05
58,3972.16,0.0006601933145407024,6.125229786961037e-05
59,3971.677,0.0005807098383139309,5.3877873660329546e-05
60,3971.195,0.0005386790176988843,4.997828199935057e-05
61,3970.713,0.0005354890480088192,4.968231872715836e-05
62,3970.231,0.0005631977722587722,5.2253115786086125e-05
63,3969.749,0.0006058698644241245,5.6212204196198283e-05
64,3969.267,0.0006497630228207152,6.028458232140907e-05
65,3968.785,0.0006885029947854004,6.38788512271645e-05
66,3968.303,0.0007239366072929743,6.716635829533317e-05
67,3967.82,0.0007635885048056235,7.084523504862133e-05
68,3967.338,0.0008151286398906388,7.562709459935552e-05
69,3966.856,0.0008788634435465958,8.154036741235237e-05
70,3966.374,0.0009453048297620725,8.77047551601615e-05
71,3965.892,0.000998903660908601,9.267761916611426e-05
72,3965.41,0.001023577040995316,9.496679900667807e-05
73,3964.928,0.0010101971225232598,9.372541904467156e-05
74,3964.446,0.0009623527922801856,8.928645381604061e-05
75,3963.964,0.0008937467802295762,8.292123351887125e-05
76,3963.481,0.0008230042365947599,7.635778723830983e-05
77,3962.999,0.0007664461102736553,7.111036178872394e-05
78,3962.517,0.000731093964271956,6.78304131289401e-05
79,3962.035,0.0007111335311816847,6.597849738498514e-05
80,3961.553,0.0006898045440181244,6.399960810176302e-05
81,3961.071,0.0006483174577663897,6.015046375439656e-05
82,3960.589,0.0005698739742234782,5.2872529376580215e-05
83,3960.107,0.0004470232174783595,4.147451764285926e-05
84,3959.624,0.00028200357997776315,2.616410511989439e-05
85,3959.142,8.733072170841183e-05,8.102486440616477e-06
86,3958.66,-0.00012102380949663427,-1.1228508779674708e-05
87,3958.178,-0.0003243167338964348,-3.0089891477534577e-05
88,3957.696,-0.0005064870442336167,-4.69915320516069e-05
89,3957.214,-0.0006540814889230973,-6.0685246742294564e-05
90,3956.732,-0.0007594197753990617,-7.045846309906567e-05
91,3956.25,-0.0008183176407769999,-7.592296798658261e-05
92,3955.768,-0.00083382538969623,-7.7361766646258e-05
93,3955.285,-0.000812007030470685,-7.533747374768632e-05
94,3954.803,-0.0007651631451058849,-7.09913291313465e-05
95,3954.321,-0.000706327989407951,-6.553264240635003e-05
96,3953.839,-0.0006469485106556094,-6.00234537493716e-05
97,3953.357,-0.000595499098294594,-5.5250011392801e-05
98,3952.875,-0.0005566428640664256,-5.164495575134707e-05
99,3952.393,-0.0005308889698801833,-4.925552652924779e-05
100,3951.911,-0.0005184371955190281,-4.810025916228684e-05
101,3951.429,-0.000521461495650799,-4.838085172273591e-05
102,3950.946,-0.0005437810731060422,-5.045164731624098e-05
103,3950.464,-0.0005897827997434213,-5.4719657004387285e-05
104,3949.982,-0.0006624443656634282,-6.146114889983452e-05
105,3949.5,-0.000758365031961028,-7.036060470241195e-05
