,temperature,integral,integral_byweight
0,150.0,1.5760254330578731,0.14891900184850035
1,151.0,1.5749685622141523,0.1488191378819498
2,153.0,1.5695351851515131,0.14830573684674897
3,154.0,1.5672052350601988,0.1480855793323603
4,157.0,1.5487322311535159,0.14634006098904961
5,159.0,1.5489888669262073,0.14636431056161753
6,163.0,1.5351619134099184,0.14505779857706394
7,166.0,1.5230219543055545,0.14391069107842686
8,170.0,1.510861833611208,0.14276167850656382
9,174.0,1.5050671240460707,0.14221413508096828
10,179.0,1.4928917937439323,0.1410636853498035
11,183.0,1.4856735577038334,0.14038163258361638
12,188.0,1.4856695999506841,0.14038125861462059
13,192.0,1.485476646611057,0.14036302640964604
14,198.0,1.4710873800383015,0.13900338133641324
15,202.0,1.4713257641884014,0.13902590630900868
16,208.0,1.4628919456786535,0.13822899287861679
17,213.0,1.4505078610315527,0.1370588179018873
18,217.0,1.4496260871203832,0.13697549888434285
19,222.0,1.444898443865399,0.13652878279724134
20,227.0,1.4293612468040984,0.13506066951089482
21,232.0,1.4280960009145598,0.13494111613884202
22,237.0,1.4224774732658676,0.13441022018262766
23,241.0,1.418048655614251,0.13399174019479643
24,246.0,1.410162223949734,0.1332465494719871
25,250.0,1.4010101708536744,0.13238176989207556
26,255.0,1.3976131717160274,0.13206078667045518
27,259.0,1.3863911777547628,0.1310004179071041
28,264.0,1.3722179244647286,0.12966118397811688
29,268.0,1.3655378044243802,0.129029977915213
30,272.0,1.351658274578316,0.1277184979812934
31,276.0,1.3498901974667707,0.12755143197263666
32,280.0,1.3328038313590798,0.1259369373505299
33,284.0,1.3157460114394715,0.12432514006423176
34,288.0,1.3038344006308988,0.12319960924803249
35,292.0,1.29123994477819,0.12200955624820788
36,296.0,1.2839307184092372,0.12131890578513936
37,300.0,1.2758334440338681,0.12055379248659709
38,304.0,1.2588584880809472,0.1189498250353698
39,307.0,1.251163684242307,0.11822274126943907
40,311.0,1.235654859821449,0.11675730892034511
41,315.0,1.2226151994027494,0.11552518843975841
42,319.0,1.2056190595407525,0.11391921931614139
43,323.0,1.1905202122805418,0.11249252580226142
44,326.0,1.1838181692448617,0.11185924823053932
45,330.0,1.1630847233168848,0.10990014020619514
46,334.0,1.1493794157505375,0.10860512257513627
47,338.0,1.13142439075625,0.10690854817714178
48,342.0,1.117768206240487,0.10561817219431226
49,346.0,1.1024138988231722,0.10416734019204876
50,350.0,1.0900306169925387,0.10299724107362997
51,354.0,1.071940007575484,0.1012878552726713
52,358.0,1.0605615656548448,0.1002127037060338
53,362.0,1.0418122716885263,0.09844107865210884
54,365.0,1.029591745341647,0.0972863583363906
55,370.0,1.008662183186066,0.09530871924506712
56,374.0,0.9965866087057536,0.09416769546420957
57,377.0,0.9796269804072327,0.09256517632653487
58,382.0,0.958232481503066,0.09054360525602514
59,386.0,0.9361945086542949,0.08846123218604511
60,389.0,0.9226941024897785,0.08718557573507761
61,393.0,0.8988611436822378,0.08493359403334257
62,397.0,0.8785219185318122,0.08301173601998772
63,401.0,0.8588454871686949,0.0811525055424372
64,406.0,0.8395042365591799,0.0793249463705765
65,409.0,0.8213928709950972,0.07761359931656137
66,413.0,0.801683381481457,0.07575124516684442
67,417.0,0.778853662853884,0.07359405985803637
68,421.0,0.7637331009687638,0.07216531452430679
69,425.0,0.7385802867655488,0.06978861938585593
70,429.0,0.7114026079768876,0.06722059433189859
71,433.0,0.6909940269106081,0.06529218286227038
72,437.0,0.6647597319299512,0.06281329835903085
73,441.0,0.6487101222146793,0.061296767084393404
74,444.0,0.623588390039057,0.058923008893803565
75,448.0,0.5947307296031015,0.05619624199165571
76,452.0,0.5679296793782312,0.05366380465640578
77,456.0,0.5401930689764757,0.051042966027123014
78,460.0,0.5127930834325118,0.04845393515726357
79,464.0,0.48559767295613987,0.04588423463209898
80,468.0,0.4596458504517008,0.0434320410174236
81,472.0,0.43565732493387455,0.04116535978182911
82,476.0,0.4139902925062094,0.039118036956659635
83,479.0,0.3872959324170142,0.03659568079661066
84,483.0,0.35899819890983065,0.03392182151739311
85,487.0,0.33551461672680116,0.031702852492420816
86,491.0,0.31234355439673267,0.02951341353947945
87,495.0,0.2861571805091941,0.027039057111234756
88,498.0,0.2585164971685623,0.024427282651789083
