,temperature,integral,integral_byweight
0,150.0,5.039947221592789,0.738421455469246
1,150.0,5.03338272617203,0.7374596667738702
2,151.0,5.03422759966274,0.7375834523385335
3,152.0,5.035315331824427,0.7377428200324158
4,154.0,5.034712151570951,0.7376544458449295
5,156.0,5.0304705259201805,0.7370329894588032
6,159.0,5.034173644800877,0.7375755472105876
7,162.0,5.025507264735427,0.7363058035604633
8,166.0,5.01892164563733,0.7353409199563755
9,170.0,5.02398753999157,0.7360831430229752
10,174.0,5.017748495030649,0.7351690372876922
11,178.0,5.013894682056968,0.7346044007825837
12,183.0,5.00761218568521,0.7336839288191199
13,187.0,5.002061507013188,0.7328706781949316
14,192.0,4.994854704551051,0.7318147827005163
15,197.0,4.97672035303321,0.7291578512579756
16,202.0,4.959689571848786,0.7266626080188994
17,207.0,4.940343134400835,0.7238280893482959
18,212.0,4.91031028470004,0.7194278645814697
19,217.0,4.898177792401132,0.7176502879069666
20,222.0,4.855563887594941,0.7114067658566959
21,227.0,4.820835611400492,0.7063185966505631
22,231.0,4.773396611253867,0.6993681318948616
23,236.0,4.72572665117851,0.6923838283390237
24,241.0,4.664709004463636,0.6834439054558101
25,245.0,4.597351389000364,0.6735750901169845
26,250.0,4.530811837584971,0.6638261323914119
27,254.0,4.456852865114102,0.6529901276287092
28,259.0,4.366861176033828,0.639805109788425
29,264.0,4.289218077364738,0.6284293299626489
30,268.0,4.2137836176565004,0.6173771460644435
31,272.0,4.13017368786962,0.6051271435683067
32,276.0,4.03870012504869,0.5917250108821152
33,280.0,3.953772948819938,0.5792820136993175
34,284.0,3.8599239948405253,0.5655318535994577
35,288.0,3.7679047887275035,0.5520497766804799
36,292.0,3.670028113353731,0.5377095001044981
37,295.0,3.577490560968665,0.5241514783408998
38,300.0,3.4880342038406464,0.5110448939805635
39,303.0,3.3979990120191466,0.4978535023914918
40,307.0,3.305681116881707,0.4843276634300866
41,311.0,3.2160216252543132,0.47119131707699735
42,315.0,3.1287891426277943,0.45841056086008747
43,319.0,3.046125058136441,0.4462991376841426
44,323.0,2.958923837809,0.43352296182321093
45,326.0,2.8789136679716254,0.42180037357654593
46,330.0,2.7936313718748482,0.40930534645805966
47,334.0,2.71627660071585,0.39797181057062114
48,338.0,2.6329360736309306,0.3857612792686343
49,342.0,2.5536322219003975,0.37414217632083185
50,345.0,2.4774394938824305,0.36297889570587755
51,349.0,2.4116134291907345,0.35333447357994635
52,353.0,2.3311597778202877,0.34154690920065006
53,357.0,2.2617356953621286,0.3313753280789792
54,361.0,2.1944158822352096,0.32151205130137295
55,365.0,2.1294611934280963,0.3119952977046275
56,369.0,2.063108004463087,0.3022736446363869
57,373.0,1.998014933570129,0.29273661616438035
58,377.0,1.9412049866586027,0.28441317906491753
59,381.0,1.8742502904660383,0.2746033969304551
60,385.0,1.8161231279044299,0.2660869696557513
61,388.0,1.754134789409473,0.25700482710127026
62,392.0,1.6995684768849204,0.249010113239716
63,396.0,1.6450563551289115,0.24102333906967466
64,401.0,1.5858927761489319,0.23235506256193786
65,404.0,1.5295774548604069,0.224104094906378
66,408.0,1.470450380753505,0.2154411668636795
67,412.0,1.4142895516869916,0.20721283443948632
68,416.0,1.3606158441403675,0.19934889946072215
69,420.0,1.3069618634451048,0.19148785473648916
70,424.0,1.260082041306206,0.1846193172352165
71,428.0,1.2074802814791925,0.1769124373128844
72,432.0,1.1555378353871106,0.16930215590366232
73,436.0,1.1040214019170167,0.16175429119178758
74,440.0,1.0571084071834709,0.15488089345001163
75,444.0,1.005750858949762,0.14735630760641577
76,448.0,0.9576588496834754,0.14031016805028987
77,451.0,0.9078062816133983,0.13300608246076812
78,456.0,0.8637180492065238,0.12654655117768815
79,460.0,0.8131736861738359,0.1191411081293048
80,463.0,0.7689855716766753,0.11266694274883418
81,467.0,0.721253653757325,0.10567356151830491
82,471.0,0.6795937555515467,0.09956981453142882
83,475.0,0.635285823937512,0.09307809429850794
84,479.0,0.5903951590103048,0.08650099563554722
85,483.0,0.5517586734873333,0.08084022011157802
86,487.0,0.509242972492084,0.07461108626773479
87,491.0,0.4684283727206683,0.06863118710560054
88,495.0,0.4318431362064821,0.06327094772060274
89,498.0,0.3935024742230508,0.0576535144061895
