,temperature,integral,integral_byweight
0,150.0,3.68195635670588,0.3942104083601306
1,150.0,3.6813559587421554,0.39414612646661296
2,151.0,3.6758736520626947,0.3935591606947538
3,153.0,3.6673567494059833,0.39264729446142627
4,155.0,3.6748484665027963,0.3934493987152353
5,157.0,3.6534416997012795,0.39115747304720655
6,160.0,3.6443608923970077,0.3901852320946116
7,164.0,3.6341586694178827,0.38909292623947644
8,167.0,3.626313557195586,0.38825298556849314
9,171.0,3.617950832478063,0.38735762646954736
10,176.0,3.616867559489289,0.3872416453318317
11,180.0,3.600869470024232,0.3855288022750377
12,184.0,3.596199550787331,0.38502881515106363
13,189.0,3.5896977280557887,0.3843326944082367
14,194.0,3.580841455703639,0.3833844933970729
15,199.0,3.5620319879834628,0.38137064879038635
16,204.0,3.5532488043574246,0.3804302730584425
17,209.0,3.5451182052933956,0.37955976660298013
18,214.0,3.5328991907495957,0.3782515319998467
19,219.0,3.512971053258428,0.3761179164821227
20,224.0,3.5032122220250113,0.3750730825751058
21,229.0,3.4829869569573066,0.3729076549520948
22,234.0,3.4555917318938927,0.3699745721523226
23,238.0,3.4430146513153863,0.3686280010388977
24,243.0,3.422667245246709,0.36644949633153096
25,247.0,3.4048858532179747,0.364545723137671
26,252.0,3.3831310137296713,0.3622165309018983
27,257.0,3.3602801077625215,0.3597699877873112
28,261.0,3.3354883413559167,0.35711564552675806
29,265.0,3.3154262591119337,0.35496768915037374
30,269.0,3.2859993000323007,0.3518170777819225
31,273.0,3.2573193782820544,0.34874644832041085
32,278.0,3.2313529033486614,0.34596633533278054
33,281.0,3.2045729791768682,0.34309913001558856
34,285.0,3.1822948933336486,0.3407139161599863
35,289.0,3.152735704694675,0.3375491475708798
36,293.0,3.1233342687585655,0.3344012688499279
37,297.0,3.0905211337529033,0.3308881149455913
38,301.0,3.0699881072010546,0.32868973669291823
39,305.0,3.0346980533644206,0.32491139029599436
40,308.0,3.0061604853607475,0.3218560020060588
41,312.0,2.9750048367295605,0.31852030766865685
42,316.0,2.9393976168536295,0.3147080037389009
43,320.0,2.906052056537741,0.3111378454655192
44,324.0,2.876508607440535,0.3079747620379373
45,328.0,2.8459054235737256,0.30469821760326926
46,331.0,2.8109338746124473,0.3009539720822969
47,336.0,2.764077199582662,0.29593723988658577
48,339.0,2.7383973669504713,0.2931878163932523
49,343.0,2.697369265903607,0.2887951232429198
50,347.0,2.667415695868837,0.2855881300221162
51,351.0,2.631212066600399,0.2817119712371169
52,355.0,2.5964588915883646,0.27799110602687244
53,358.0,2.55871867205591,0.2739504314744993
54,363.0,2.5163155748530004,0.2694105237068124
55,366.0,2.473396005276038,0.2648153195787785
56,370.0,2.4277566943343096,0.25992892504809756
57,374.0,2.3890054309538202,0.25578000260531203
58,378.0,2.3513456573351834,0.2517479410329595
59,382.0,2.315497363391391,0.2479098263934803
60,386.0,2.264342646074317,0.24243292225625895
61,390.0,2.231913899286267,0.23896092305924468
62,394.0,2.185460631405185,0.233987381841758
63,398.0,2.139767200121494,0.22909519289092675
64,402.0,2.100484801333927,0.22488940418319023
65,406.0,2.0551064736877063,0.2200309519531587
66,410.0,2.0097936517152415,0.21517951311924038
67,414.0,1.965281039282978,0.2104137491002997
68,418.0,1.9198544363813397,0.2055501282570886
69,422.0,1.8663548716247664,0.19982217191361729
70,426.0,1.813984900675391,0.19421515606831496
71,430.0,1.7672643267831454,0.1892129956056202
72,434.0,1.7222778740779872,0.18439649965251764
73,437.0,1.6639169722905824,0.1781480619479324
74,442.0,1.6160724163636957,0.17302556181416623
75,446.0,1.5638622250481484,0.16743565285134618
76,450.0,1.515205436983056,0.16222619069742947
77,454.0,1.4542532155325338,0.15570031212075763
78,457.0,1.4001524602813915,0.14990798903107688
79,461.0,1.3530892587616867,0.14486914497850467
80,465.0,1.2958918215178847,0.13874527415858953
81,469.0,1.2472708676295645,0.1335396486078506
82,473.0,1.1881375023466525,0.12720850673175813
83,477.0,1.1358229220258445,0.12160742131044551
84,481.0,1.0732151804494685,0.11490429368418283
85,485.0,1.0133647466438453,0.1084963785256897
86,488.0,0.9704734391792676,0.10390420029415894
87,492.0,0.9116203777555056,0.09760306928405056
88,496.0,0.8631417557857178,0.09241268256785815
89,499.0,0.8076499860490639,0.08647142985076078
