,temperature,integral,integral_byweight
0,150.0,3.1076032998912773,0.2626832307747226
1,150.0,3.119186971898169,0.2636623893394955
2,151.0,3.1102139821922656,0.262903909669411
3,153.0,3.1118929950203076,0.2630458352859135
4,155.0,3.0956209990723536,0.2616703764340995
5,158.0,3.0816450716192696,0.2604890024226298
6,160.0,3.0660849004358655,0.25917371355097507
7,164.0,3.043077017795573,0.2572288755642703
8,167.0,3.0422934951436185,0.2571626450188182
9,171.0,3.0244002606864644,0.25565014416763837
10,176.0,3.009852273574603,0.2544204144090342
11,180.0,3.0183226031490733,0.2551364046187326
12,184.0,3.0058362301857326,0.254080941461391
13,189.0,2.976461318200679,0.2515979035574774
14,194.0,2.9781663736901947,0.25174203053940325
15,198.0,2.964808065750168,0.2506128634132477
16,204.0,2.946144282778405,0.2490352287101076
17,209.0,2.9361784530189885,0.24819282506140317
18,214.0,2.9190132613517004,0.24674186508713994
19,219.0,2.9178632140372156,0.24664465250401416
20,223.0,2.894506832970532,0.24467035622301306
21,228.0,2.8814512406311437,0.24356677740537305
22,233.0,2.8636898550053624,0.24206542163085087
23,238.0,2.8407799523435493,0.24012886581365567
24,243.0,2.8258743307372023,0.23886890549619888
25,247.0,2.8189631318307353,0.23828470735953808
26,252.0,2.7828378657142805,0.23523106739963748
27,256.0,2.779382414823991,0.23493898088921436
28,260.0,2.7549464921411273,0.23287343181558562
29,265.0,2.7431918990803297,0.23187982543031746
30,269.0,2.7208591966707902,0.2299920598905288
31,273.0,2.7089422689956693,0.22898473148966147
32,277.0,2.693889493313101,0.22771233235539534
33,281.0,2.672623462786426,0.22591473173993187
34,285.0,2.6513490400937494,0.22411642174136326
35,289.0,2.6373324663506947,0.22293161193138958
36,293.0,2.6118555311724916,0.22077806690101753
37,296.0,2.5774408217073295,0.21786901893186444
38,300.0,2.553060907708515,0.2158082042276702
39,304.0,2.5455288774291787,0.21517152770974454
40,308.0,2.5065893613100894,0.2118800014395399
41,312.0,2.4873932212894694,0.21025736701924666
42,316.0,2.4607644908171284,0.20800646165042158
43,320.0,2.447587118951409,0.2068925889064558
44,324.0,2.420823523930471,0.204630283544799
45,327.0,2.3966972561646323,0.2025909093545707
46,331.0,2.3794447415795723,0.20113256804364787
47,335.0,2.3500604645294176,0.19864873851824344
48,339.0,2.3242801555864996,0.1964695495452709
49,343.0,2.3030963564784654,0.19467889988610243
50,346.0,2.2809284004269443,0.19280506022468577
51,351.0,2.2507112685966306,0.19025083014834035
52,354.0,2.2224437985990644,0.18786140343320976
53,358.0,2.203263702660867,0.18624012520641964
54,362.0,2.171953923884396,0.18359353455434607
55,366.0,2.1564137652214015,0.18227993732509548
56,370.0,2.125727035602707,0.1796860125218778
57,374.0,2.0934944181788273,0.17696141505426458
58,378.0,2.0626543021895376,0.17435452462336007
59,381.0,2.023296535189101,0.17102764393942105
60,386.0,1.9928167600590723,0.16845121283422718
61,390.0,1.9750133230805298,0.16694630249236297
62,394.0,1.9305665893978388,0.1631892555097055
63,398.0,1.8964525952871183,0.16030562676985077
64,402.0,1.8635118161661388,0.15752116895825102
65,405.0,1.831180715230691,0.15478824675787742
66,410.0,1.7968610633686914,0.15188723393217693
67,414.0,1.7534010531517699,0.1482135938978512
68,417.0,1.7281985272094877,0.14608324446153992
69,422.0,1.679287141579534,0.14194880400725346
70,426.0,1.6460568271080493,0.13913987200317976
71,429.0,1.6186907047279928,0.1368266354839557
72,433.0,1.5792216776200803,0.13349035007178475
73,438.0,1.5376094882697788,0.12997290486295482
74,442.0,1.4850508378978609,0.1255301640262021
75,445.0,1.4377036412707396,0.12152794322196579
76,449.0,1.3922933090975311,0.11768944402670846
77,453.0,1.363971748009156,0.11529544503477202
78,457.0,1.3228910247727272,0.11182292423307096
79,461.0,1.2861220632213461,0.10871487321095812
80,465.0,1.2338731295642016,0.10429831248132024
81,469.0,1.1855378525237417,0.1002125700270554
82,473.0,1.1347803907717278,0.09592208222914056
83,477.0,1.0817435255428005,0.09143891827157057
84,481.0,1.0380361841399455,0.08774437152917348
85,485.0,1.0037513807508969,0.08484630441712397
86,489.0,0.9428624122044446,0.07969940842274717
87,493.0,0.8976690990825708,0.07587925367497649
88,497.0,0.8526480434434779,0.07207365971496904
89,500.0,0.8017758613226953,0.06777347469569237
