,Temperature(K),DMP_norm,Product_yield,deviation from 100%,1/T,ln(k)_conversion,ln(k)_product
0,788.13,80.41682532188644,19.31284090843829,99.72966623032472,0.0012688262088741706,-22.983926485379424,-22.983926485379424
1,758.13,91.74117416627625,6.758895653063043,98.5000698193393,0.0013190349939983907,-24.09178909335493,-24.09178909335493
2,773.13,87.97649634807766,11.626039320409392,99.60253566848705,0.0012934435347224918,-23.534446900321438,-23.534446900321438
3,743.13,94.2679606717106,3.8993588278620366,98.16731949957263,0.0013456595750407062,-24.65358747371678,-24.653587473716776
