,Temperature(K),DMP_norm,Product_yield,deviation from 100%,1/T,ln(k)_conversion,ln(k)_product
0,788.13,95.96733625314378,3.2120662373485156,99.1794024904923,0.0012688262088741706,-23.18251706373815,-23.182517063738146
1,773.13,96.66035737288686,2.016963497403963,98.67732087029083,0.0012934435347224918,-23.648871060321277,-23.648871060321277
2,743.13,96.08539587068294,0.8729659891150292,96.95836185979798,0.0013456595750407062,-24.474538771040887,-24.4745387710409
3,758.13,96.27526012142432,1.2894605998021604,97.56472072122648,0.0013190349939983907,-24.08856425348165,-24.08856425348165
