,Temperature(K),DMP_norm,Product_yield,deviation from 100%,1/T,ln(k)_conversion,ln(k)_product
0,788.13,91.01310207763163,8.574882294854469,99.58798437248609,0.0012688262088741706,-22.35648114472469,-22.356481144724686
1,773.13,94.47339368097214,5.563772096827071,100.0371657777992,0.0012934435347224918,-22.809748284630572,-22.809748284630572
2,758.13,97.02176785744312,3.4508625220903006,100.47263037953343,0.0013190349939983907,-23.302795201058405,-23.30279520105841
3,743.13,98.43030923616016,2.1230414605362316,100.55335069669638,0.0013456595750407062,-23.796146022538622,-23.796146022538622
